temperature,pressure,q,enth_mol,entr_mol,vol_mol
548.5923,178578.0,1.0,55581.345529200866,137.59265382816855,0.025195193834887775
428.837,546971.0,1.0,38218.89138742699,93.03554463066467,0.005849754333145828
556.1232,980141.0,1.0,55766.0252909714,124.27645175489941,0.004366731629270757
552.1998,3178952.0,1.0,51442.295359900156,108.22070374474325,0.00100905105862484
451.5815,91126.0,1.0,42114.0992437354,116.16772053777218,0.04065979442261445
463.8926,861308.0,1.0,42227.898020863235,98.67454689096171,0.003909915310666533
485.1193,851935.0,1.0,45275.62670674734,105.17855153593932,0.004234646140357026
471.7082,262878.0,1.0,44462.071774174634,112.63875721536282,0.014419492084737405
509.6462,230985.0,1.0,49787.321415162434,124.53883151616122,0.017930939329451737
527.6986,490590.0,1.0,52064.59295885407,122.8671299476848,0.008555158385105247
514.9953,2054769.0,1.0,47414.24071001876,103.32672681778702,0.0015938878767670734
530.3978,2194315.0,1.0,49707.045253666656,107.2922177539352,0.0015609616975223466
519.3654,2413028.0,1.0,47287.31735560588,102.08898323700777,0.0012862615428759227
543.7448,3890470.0,1.0,47025.98686327255,99.10355556081231,0.000602172564866505
503.8087,316913.0,1.0,48830.97401518119,120.09330442016616,0.012789084300427448
472.8719,1395811.0,1.0,42252.780312449344,95.375065158091,0.002225037095228201
520.919,2622064.0,1.0,46988.4437116802,101.0286192344869,0.0011346343823805155
551.6592,763195.0,1.0,55344.42352087398,125.45746858103237,0.0056563248157386675
449.9066,701698.0,1.0,40647.955844361415,96.71623769592811,0.004727961803532154
468.2452,836078.0,1.0,42897.78651023679,100.3287839553924,0.004105680672332564
550.5531,1756453.0,1.0,53803.11487133325,116.39034133420552,0.0022256390965536875
488.3401,718725.0,1.0,45981.014656621475,107.90707746803791,0.00516629808793489
399.9462,37294.0,1.0,35963.012713417105,109.07042751705471,0.08844863676856846
507.269,1998131.0,1.0,46250.98815010423,101.22766323720275,0.0015969269299678929
545.756,2329200.0,1.0,52050.78030877715,111.25990998898223,0.0015360675346108993
525.0872,1987722.0,1.0,49239.40395285024,107.0517470611688,0.0017434730489704143
546.9047,1473816.0,1.0,53638.37200928619,117.3530604390963,0.0027057461877317015
517.546,2583653.0,1.0,46467.567706699854,100.10945531585553,0.0011364302137999267
526.8729,1753997.0,1.0,49977.98352290676,109.29870509914508,0.0020618134064876704
498.2994,1579110.0,1.0,45774.86925551545,101.81040558614603,0.002112697716293778
448.1146,225634.0,1.0,41415.2111309193,107.2410199946594,0.015949034593741206
511.09,315682.0,1.0,49875.714170427425,122.1834573612333,0.01304701204041001
527.1117,635654.0,1.0,51779.214715824346,120.27969583657139,0.006501275009005067
514.4349,1272507.0,1.0,48880.107177450496,109.45109363449697,0.0029165647953255645
451.8976,303508.0,1.0,41755.41413087876,105.62891919273879,0.011821097579750691
529.8475,2973269.0,1.0,47644.251030745705,101.57585103858055,0.0009694884682775527
506.4799,1389926.0,1.0,47441.36485425316,106.00398064617895,0.0025574476176721374
512.2679,2347578.0,1.0,46192.78979980606,100.13028632601326,0.0012868645758325654
303.0735,7467.0,1.0,26477.767886053905,95.40000565239963,0.3361097224757108
529.1942,738541.0,1.0,51948.35660281555,119.42914863656014,0.005565117126321251
540.8576,2722200.0,1.0,50395.25655521215,107.22605096280883,0.0012053863941976167
538.5271,211556.0,1.0,54032.42502859379,133.35556043080746,0.020801890356610384
502.0858,1653905.0,1.0,46209.07596088727,102.36958736747155,0.002020161493138551
531.5249,1496746.0,1.0,51163.585259726395,112.65169469438013,0.002539416949817659
548.0382,2455103.0,1.0,52207.610820503716,111.20376681276689,0.0014445314449377255
516.0631,1472369.0,1.0,48776.240440869355,108.21015681771676,0.0024638130583439647
525.7451,795631.0,1.0,51348.33952089358,117.71545693968243,0.005093146446941764
437.5437,744539.0,1.0,38863.28262226983,92.26209206032662,0.004226596554247935
512.2743,478440.0,1.0,49814.37917959306,118.73870251865418,0.008485135751109102
486.5385,1326733.0,1.0,44514.7911062519,100.43244175937984,0.002518246241345506
525.725,238634.0,1.0,52106.06892946753,128.75300625877074,0.0179323219956963
509.9016,130540.0,1.0,49962.64616783754,129.54636981283412,0.032066686768457656
474.6531,173109.0,1.0,45009.90029378348,117.1763804583787,0.022310096460642904
526.0699,1218744.0,1.0,50759.35300607045,113.37795103683324,0.003173989658276461
463.5596,263632.0,1.0,43368.68715991377,110.27763383322038,0.014098146632971143
