temperature,pressure,c1_x,c1_liq,c1_vap,Q
426.419578,449378.1272,0.5,0.408786956,0.542849165,0.680378496
418.3226014,483024.4349,0.5,0.408832878,0.505118853,0.946836987
414.2741131,295730.6795,0.45,0.408844399,0.565095042,0.263394764
462.8559725,898236.9332,0.65,0.408846181,0.708181926,0.805629875
466.9044607,710277.0052,0.6,0.408881291,0.665712457,0.744141421
426.419578,388884.8751,0.5,0.408921812,0.628466472,0.414850391
422.3710897,524078.4347,0.55,0.408977831,0.652844157,0.578276515
438.5650428,722014.9072,0.6,0.409007889,0.657128996,0.769753582
446.6620194,541235.2354,0.55,0.409011828,0.632470081,0.630937413
418.3226014,289761.0043,0.45,0.409015664,0.581723916,0.237303866
422.3710897,336886.9891,0.45,0.409016756,0.495345408,0.474735134
442.6135311,698832.412,0.6,0.409019368,0.674799069,0.718567414
458.8074842,617490.619,0.55,0.409087918,0.562122848,0.920783783
422.3710897,421593.7996,0.5,0.409089475,0.57513724,0.547496227
402.1286483,283661.1729,0.45,0.409134727,0.602604695,0.211222826
430.4680663,353255.6033,0.45,0.409163603,0.473568243,0.634059862
438.5650428,595488.4093,0.55,0.409194461,0.581903507,0.815275996
414.2741131,275366.1901,0.45,0.409196856,0.666003842,0.158886427
430.4680663,465905.5911,0.5,0.40920272,0.524565037,0.787061863
483.0984139,1205203.683,0.7,0.4093147,0.713660465,0.955115311
418.3226014,303434.7092,0.45,0.40931503,0.549657238,0.289898318
418.3226014,279368.0022,0.45,0.409342449,0.628873049,0.185202203
414.2741131,329574.8085,0.45,0.409372504,0.505671399,0.421889537
418.3226014,324729.9037,0.45,0.409373265,0.51211842,0.39541266
458.8074842,656512.3915,0.6,0.409375394,0.718860681,0.61594077
458.8074842,733678.7859,0.6,0.409386777,0.649034135,0.795390463
422.3710897,314706.1475,0.45,0.409406175,0.527896608,0.342591579
466.9044607,689640.7305,0.6,0.409436502,0.684401725,0.693045818
426.419578,401933.9451,0.5,0.409444039,0.60291082,0.46806982
418.3226014,485396.6363,0.5,0.40944473,0.502470289,0.973445047
430.4680663,408820.2955,0.5,0.40952273,0.592452685,0.494600624
422.3710897,309216.5678,0.45,0.409560573,0.537400468,0.316328693
466.9044607,785553.5303,0.6,0.409585389,0.610271618,0.948817523
426.419578,454326.139,0.5,0.409589744,0.537430286,0.707211143
418.3226014,296643.5089,0.45,0.409622202,0.562664796,0.263833727
398.08016,320502.4298,0.45,0.409725043,0.518822643,0.369164465
434.5165545,396678.6953,0.5,0.409735463,0.614093159,0.441698742
410.2256249,290601.6529,0.45,0.409738229,0.579105982,0.237718047
402.1286483,334340.816,0.45,0.409754165,0.499468366,0.448600494
406.1771366,275772.9877,0.45,0.40979934,0.662182267,0.159284387
422.3710897,284294.5167,0.45,0.409810396,0.599724139,0.211620303
458.8074842,770409.9027,0.6,0.409835147,0.621674009,0.89768634
475.0014373,979901.5901,0.65,0.409863395,0.662241679,0.95149472
483.0984139,915055.9236,0.65,0.409872128,0.699140042,0.830122735
414.2741131,462304.7072,0.5,0.409874297,0.528375768,0.760545017
422.3710897,344160.6325,0.45,0.409935492,0.485771365,0.528305486
438.5650428,438468.5787,0.5,0.409954606,0.553459263,0.627473673
438.5650428,434150.0886,0.5,0.409956302,0.559805486,0.600895481
426.419578,346834.255,0.45,0.409963879,0.482118608,0.554864825
414.2741131,416057.4749,0.5,0.409969664,0.582681619,0.521274487
402.1286483,279774.8455,0.45,0.409977717,0.62562485,0.185591538
438.5650428,744390.954,0.6,0.410007476,0.641412348,0.821039428
438.5650428,533536.0023,0.55,0.410018021,0.641422391,0.604923661
410.2256249,384237.7388,0.5,0.410020604,0.641424851,0.388840727
426.419578,358459.9164,0.45,0.410048996,0.466018456,0.713800066
442.6135311,565933.2721,0.55,0.410073127,0.607121224,0.710115322
454.7589959,954987.7517,0.65,0.41008883,0.675772481,0.902995609
422.3710897,379136.2148,0.5,0.410118199,0.658165499,0.362357506
414.2741131,340828.1807,0.45,0.410140145,0.489563105,0.501868164
430.4680663,573966.9465,0.55,0.410143082,0.60005395,0.736434517
438.5650428,678498.7085,0.6,0.410149165,0.694530823,0.667591701
410.2256249,304623.4975,0.45,0.410155967,0.547375471,0.290367126
426.419578,600659.4431,0.55,0.410219983,0.576276249,0.841762979
430.4680663,612554.0429,0.55,0.410221132,0.566489213,0.894481245
422.3710897,428889.8808,0.5,0.410235628,0.566503879,0.574424883
422.3710897,444384.6698,0.5,0.410237458,0.54745852,0.654145514
422.3710897,349615.8651,0.45,0.410245967,0.478605546,0.581542975
450.7105076,509291.8995,0.55,0.410254593,0.67592315,0.526014101
438.5650428,556988.8232,0.55,0.410255095,0.614602107,0.683860771
458.8074842,627801.6117,0.55,0.410276345,0.553786523,0.973614952
398.08016,276110.9454,0.45,0.410396425,0.658424858,0.159673528
414.2741131,297544.0039,0.45,0.41039774,0.560253391,0.26426938
430.4680663,390030.376,0.5,0.41040335,0.626037102,0.415503832
402.1286483,316161.0177,0.45,0.410404533,0.525795359,0.343142247
418.3226014,291584.5606,0.45,0.410457077,0.5765149,0.23812743
450.7105076,582032.9961,0.55,0.410462725,0.593389337,0.762804676
426.419578,310231.5038,0.45,0.410475984,0.535222029,0.316835824
410.2256249,284984.0666,0.45,0.410481285,0.596880106,0.212011618
402.1286483,338136.9626,0.45,0.410561285,0.493493008,0.475556442
426.419578,325819.1059,0.45,0.410565682,0.510131151,0.396064204
430.4680663,516268.9611,0.55,0.410593557,0.662918362,0.552488064
414.2741131,280247.898,0.45,0.410607591,0.622424973,0.185973448
422.3710897,331237.6715,0.45,0.410675855,0.503729333,0.422597261
422.3710897,550758.5504,0.55,0.410692662,0.622507615,0.657684153
426.419578,458857.1719,0.5,0.410707154,0.532344465,0.734090924
410.2256249,422702.4175,0.5,0.410787872,0.573561549,0.548074663
430.4680663,352108.2448,0.45,0.410808085,0.47523267,0.608337868
438.5650428,450219.9686,0.5,0.410814358,0.541797143,0.680895905
422.3710897,321817.7053,0.45,0.410818929,0.516780785,0.369765805
462.8559725,752655.6088,0.6,0.410861321,0.634247678,0.846688588
442.6135311,475002.7596,0.5,0.410868719,0.513649241,0.867200118
446.6620194,472441.1126,0.5,0.410926136,0.516890466,0.840602342
406.1771366,276558.448,0.45,0.410988141,0.654729763,0.160054155
410.2256249,403055.6063,0.5,0.410996078,0.600898784,0.468681695
422.3710897,305632.0104,0.45,0.410996961,0.545104134,0.290834844
434.5165545,477377.2946,0.5,0.410998795,0.510574168,0.893807399
430.4680663,590131.0145,0.55,0.411031317,0.587116731,0.789211783
446.6620194,622971.2542,0.55,0.411049625,0.557735575,0.947264379
418.3226014,410246.1132,0.5,0.41111797,0.59060573,0.49519828
414.2741131,285826.9927,0.45,0.411147608,0.594070941,0.212397137
454.7589959,928574.0816,0.65,0.411156313,0.690644582,0.854575
434.5165545,469486.916,0.5,0.411164046,0.520295371,0.814028001
422.3710897,298715.7669,0.45,0.411171427,0.557859174,0.264702226
406.1771366,292496.6095,0.45,0.411172513,0.573949066,0.238532432
434.5165545,668062.4118,0.6,0.411175987,0.705193243,0.642220853
418.3226014,335452.3136,0.45,0.411185436,0.497560213,0.44937383
402.1286483,280689.7946,0.45,0.411232212,0.61927164,0.186348273
414.2741131,397910.8788,0.5,0.411245173,0.611901433,0.442322743
442.6135311,525432.7855,0.55,0.411301245,0.650838174,0.579028692
446.6620194,480540.9097,0.5,0.411324488,0.507668098,0.920408855
446.6620194,778711.8847,0.6,0.411340362,0.615663611,0.923339068
430.4680663,543123.2444,0.55,0.411390908,0.630848577,0.631598304
418.3226014,311230.9063,0.45,0.41139434,0.533046571,0.317344444
410.2256249,317428.5782,0.45,0.411409105,0.523690767,0.343697219
414.2741131,385008.7235,0.5,0.411458255,0.638779156,0.389501119
418.3226014,357316.1834,0.45,0.411486026,0.467463566,0.688025486
438.5650428,606359.1672,0.55,0.411498719,0.571017568,0.868243983
475.0014373,795088.7384,0.6,0.41150249,0.604944185,0.974440955
414.2741131,379901.1264,0.5,0.411523862,0.655230957,0.363042932
418.3226014,276922.5899,0.45,0.41157453,0.651095136,0.160426572
438.5650428,466710.8577,0.5,0.411576405,0.523861799,0.787489734
422.3710897,417268.7889,0.5,0.411610253,0.580985864,0.521856403
495.2438787,1189143.209,0.7,0.411662042,0.720779531,0.932777887
430.4680663,455236.162,0.5,0.411697871,0.53646975,0.707708579
442.6135311,435177.8431,0.5,0.411770008,0.558466322,0.601446548
414.2741131,327287.4956,0.45,0.411773846,0.508127301,0.396728419
418.3226014,345571.5293,0.45,0.41179484,0.483978413,0.529277765
394.0316718,286583.6976,0.45,0.411809591,0.59129501,0.212777226
426.419578,439786.8808,0.5,0.411835201,0.552221975,0.62801357
414.2741131,306610.626,0.45,0.411838608,0.542841396,0.291302133
446.6620194,595999.1996,0.55,0.411849695,0.581225953,0.815641502
418.3226014,281202.0614,0.45,0.411851726,0.616163101,0.186716349
402.1286483,342407.6275,0.45,0.411854578,0.4877237,0.502779276
426.419578,483214.9629,0.5,0.411855268,0.504934347,0.946987585
430.4680663,391133.7093,0.5,0.411870423,0.623650489,0.416137262
418.3226014,293429.1227,0.45,0.411884849,0.571406872,0.238933473
418.3226014,323060.0506,0.45,0.41192379,0.514728073,0.370375718
446.6620194,761956.5781,0.6,0.411941376,0.627524156,0.872326741
414.2741131,300134.6863,0.45,0.411943696,0.555480469,0.265132781
458.8074842,618025.7603,0.55,0.411969923,0.561846602,0.920957672
410.2256249,348319.4846,0.45,0.411985314,0.480368764,0.555904771
410.2256249,429793.689,0.5,0.411985936,0.565058017,0.574984434
406.1771366,332955.4554,0.45,0.412001486,0.501763845,0.42332348
475.0014373,967084.4607,0.65,0.412058264,0.668637046,0.927363262
406.1771366,339454.4201,0.45,0.412144402,0.4916044,0.476410759
406.1771366,277126.2306,0.45,0.412155651,0.647519132,0.160791084
430.4680663,463055.8204,0.5,0.412157994,0.527587854,0.760998984
450.7105076,712693.4231,0.6,0.412158417,0.664365117,0.744792201
422.3710897,445675.9023,0.5,0.412189461,0.546318583,0.654671691
479.0499256,990124.1908,0.65,0.412238467,0.655898659,0.975791457
462.8559725,700523.7165,0.6,0.412275238,0.673263109,0.719285387
466.9044607,723622.3905,0.6,0.412303146,0.655959045,0.770335767
402.1286483,312774.3397,0.45,0.4123165,0.530871953,0.317855478
438.5650428,535001.8036,0.55,0.412356307,0.639635317,0.605615507
446.6620194,884932.0767,0.65,0.412402502,0.716276968,0.781893592
414.2741131,318759.8578,0.45,0.412421095,0.521580294,0.344257793
430.4680663,350960.8862,0.45,0.412451644,0.4768946,0.582660356
402.1286483,281681.5176,0.45,0.412466289,0.613097624,0.187078009
394.0316718,287422.2557,0.45,0.412467466,0.588550686,0.213152247
414.2741131,423658.8668,0.5,0.412477399,0.572003905,0.548639866
450.7105076,510296.5611,0.55,0.412510794,0.673477645,0.52684548
430.4680663,404272.1695,0.5,0.412535452,0.598917066,0.469276697
438.5650428,658585.2728,0.6,0.412537795,0.716391143,0.616949611
442.6135311,567101.2431,0.55,0.412543288,0.605969742,0.710640708
406.1771366,294338.5187,0.45,0.412594414,0.568886702,0.239330979
422.3710897,485422.6171,0.5,0.412602223,0.502376791,0.9735249
422.3710897,336732.6518,0.45,0.412648189,0.495620075,0.450174306
446.6620194,575234.1992,0.55,0.41265268,0.599033117,0.736919188
442.6135311,691591.175,0.6,0.412667109,0.682665897,0.693828637
479.0499256,943039.5088,0.65,0.412678473,0.682676095,0.878976359
398.08016,307533.5642,0.45,0.412681544,0.540585355,0.291769695
438.5650428,558454.6245,0.55,0.412686236,0.613312823,0.684424563
450.7105076,735526.2084,0.6,0.412697864,0.648030595,0.795903466
438.5650428,411596.5418,0.5,0.412701708,0.588784284,0.495780414
410.2256249,301391.9232,0.45,0.412715007,0.553115561,0.265561583
418.3226014,277630.6035,0.45,0.412731569,0.643999918,0.161147996
430.4680663,398798.1587,0.5,0.41274137,0.609745172,0.442928659
483.0984139,1223260.606,0.7,0.412776517,0.70657273,0.977628267
430.4680663,451259.3382,0.5,0.41284352,0.540750359,0.681405941
442.6135311,518003.0871,0.55,0.412871315,0.660725381,0.553263812
418.3226014,385924.2294,0.5,0.412881257,0.636182128,0.390140633
422.3710897,459453.4919,0.5,0.412904306,0.531471851,0.734566056
410.2256249,380793.4018,0.5,0.412914776,0.652353302,0.363705983
458.8074842,601173.052,0.55,0.412920384,0.57570747,0.842079179
410.2256249,356313.9703,0.45,0.412922298,0.468906843,0.662284604
406.1771366,329311.9507,0.45,0.413000178,0.506103039,0.397408
434.5165545,583298.2101,0.55,0.413012756,0.59249241,0.763246649
450.7105076,613155.1475,0.55,0.413036216,0.56611909,0.894703507
426.419578,324280.615,0.45,0.413041397,0.512661308,0.370996145
450.7105076,786145.3852,0.6,0.413059291,0.610057053,0.948948391
414.2741131,282280.1163,0.45,0.413076065,0.610073503,0.187433581
446.6620194,551936.7558,0.55,0.413084638,0.621073025,0.658283686
398.08016,288304.0586,0.45,0.413121477,0.585836354,0.213522565
466.9044607,900232.698,0.65,0.413151046,0.706894756,0.806311578
422.3710897,418560.0214,0.5,0.413240859,0.57931113,0.522424276
466.9044607,771018.4604,0.6,0.413242363,0.621226137,0.897943301
398.08016,314208.9575,0.45,0.413243394,0.528695896,0.318369936
454.7589959,627833.3924,0.55,0.413287152,0.553696175,0.97367566
422.3710897,295215.4999,0.45,0.413301549,0.566386926,0.239725387
402.1286483,277944.9473,0.45,0.413302364,0.640535675,0.161497609
410.2256249,392418.7796,0.5,0.413323434,0.621304822,0.416751552
470.952949,745581.6487,0.6,0.41333285,0.640564662,0.821483348
454.7589959,680690.1549,0.6,0.413349546,0.692584166,0.668435934
422.3710897,334159.3728,0.45,0.413352812,0.499770161,0.424072111
422.3710897,320247.7109,0.45,0.413441832,0.519461184,0.344825422
430.4680663,376132.2653,0.5,0.413451232,0.669913112,0.337472252
422.3710897,302716.072,0.45,0.413485842,0.550762693,0.265989186
426.419578,472899.2053,0.5,0.413516966,0.516355267,0.840961328
418.3226014,308619.1493,0.45,0.413526449,0.538334025,0.292238277
426.419578,475203.1357,0.5,0.413568529,0.513199355,0.86751736
414.2741131,436071.6584,0.5,0.413578971,0.557138553,0.601987187
422.3710897,527148.7432,0.55,0.413596712,0.648877275,0.579747372
454.7589959,591133.2822,0.55,0.413623388,0.586337415,0.78960936
430.4680663,344076.7347,0.45,0.413624735,0.485835003,0.503740895
446.6620194,470043.4128,0.5,0.413651883,0.51967557,0.814422886
394.0316718,282810.1861,0.45,0.413681222,0.607089051,0.18778339
434.5165545,441050.2876,0.5,0.413713261,0.55099356,0.628544226
418.3226014,346813.9439,0.45,0.413723665,0.482129135,0.53031336
442.6135311,431064.8122,0.5,0.413729685,0.563626201,0.575532491
438.5650428,544738.2108,0.55,0.413743024,0.629260896,0.632230517
414.2741131,289231.4104,0.45,0.413771873,0.583150403,0.213888545
418.3226014,340783.8413,0.45,0.413772533,0.489672435,0.477305844
434.5165545,456020.4227,0.5,0.413811457,0.535512279,0.708200169
418.3226014,477686.9818,0.5,0.413814543,0.510210598,0.8940766
398.08016,278425.243,0.45,0.413868122,0.637124597,0.161840224
418.3226014,467241.5076,0.5,0.41396642,0.523157862,0.787915046
450.7105076,623291.3236,0.55,0.413989426,0.557554226,0.947381072
414.2741131,296169.8587,0.45,0.414006613,0.563905896,0.240117139
410.2256249,405359.8194,0.5,0.414062718,0.596964175,0.469855645
422.3710897,349770.3212,0.45,0.414094282,0.478554039,0.55702534
414.2741131,446759.9103,0.5,0.414141616,0.545185119,0.655189936
430.4680663,337954.5813,0.45,0.414147468,0.493641698,0.451007979
414.2741131,425179.1452,0.5,0.41415888,0.570463089,0.549192631
426.419578,325728.4179,0.45,0.414173745,0.51057694,0.371629332
454.7589959,916690.7733,0.65,0.414173846,0.698061134,0.830703466
406.1771366,315679.9345,0.45,0.414176042,0.526515965,0.318888932
454.7589959,753785.8646,0.6,0.414200148,0.63354583,0.847064097
462.8559725,980227.9162,0.65,0.414223757,0.661977591,0.951655275
438.5650428,399738.9102,0.5,0.414224541,0.607622757,0.443517322
418.3226014,331039.6295,0.45,0.414247453,0.504054023,0.398106137
446.6620194,607074.8694,0.55,0.414247754,0.570552544,0.868509825
398.08016,303938.9155,0.45,0.414256715,0.548420057,0.266416176
418.3226014,480652.2335,0.5,0.414264302,0.507392199,0.920623151
426.419578,412798.9558,0.5,0.414274581,0.586986969,0.49634783
402.1286483,283434.642,0.45,0.414281939,0.6041426,0.18812776
410.2256249,386820.9916,0.5,0.414289938,0.633631813,0.39076014
418.3226014,381551.7404,0.5,0.414291163,0.649530404,0.364347532
454.7589959,669873.2396,0.6,0.414340163,0.70302548,0.643121855
430.4680663,355338.6862,0.45,0.41435781,0.470348292,0.636575872
402.1286483,309717.2951,0.45,0.414374056,0.536085321,0.292708681
398.08016,290106.8247,0.45,0.414418916,0.580491226,0.214250553
483.0984139,955576.3095,0.65,0.414421401,0.675213718,0.903318784
410.2256249,278739.2338,0.45,0.414428942,0.633764896,0.162176139
418.3226014,464032.9653,0.5,0.414454657,0.52680004,0.761449563
410.2256249,321475.2119,0.45,0.414472792,0.517330428,0.345401751
458.8074842,596511.1304,0.55,0.414486071,0.58055844,0.815993231
450.7105076,536345.7124,0.55,0.414667315,0.637886575,0.606276917
402.1286483,297158.8786,0.45,0.414709981,0.561441942,0.240506693
402.1286483,335339.1439,0.45,0.414733844,0.497742732,0.42484795
438.5650428,511548.9827,0.55,0.414739443,0.671089849,0.527639331
466.9044607,778946.6804,0.6,0.414760613,0.615338548,0.923528241
406.1771366,393796.7723,0.5,0.414762798,0.618998338,0.417347548
426.419578,377031.763,0.5,0.414791437,0.666788732,0.33813285
454.7589959,618151.3528,0.55,0.414840201,0.561573494,0.921125642
414.2741131,419858.1709,0.5,0.414862215,0.577656136,0.522978898
442.6135311,452175.4649,0.5,0.414876113,0.539707765,0.681909481
406.1771366,283952.0374,0.45,0.4148784,0.601232499,0.188467011
470.952949,1206014.727,0.7,0.414882209,0.713335754,0.955317154
446.6620194,483350.0412,0.5,0.414928691,0.504747898,0.947139396
422.3710897,279048.4524,0.45,0.414984928,0.630454804,0.162505648
450.7105076,568593.5269,0.55,0.414989629,0.60483904,0.711144536
462.8559725,795131.2675,0.6,0.414990819,0.60484021,0.974504999
418.3226014,304915.9778,0.45,0.415028173,0.546085781,0.266843167
398.08016,275106.8252,0.45,0.415028649,0.671353585,0.136433669
422.3710897,291010.2891,0.45,0.415062877,0.577857213,0.214608961
446.6620194,560017.6268,0.55,0.415092558,0.612047858,0.684964773
426.419578,460219.3355,0.5,0.415111489,0.530600246,0.735037011
422.3710897,317107.7222,0.45,0.415115559,0.524329535,0.319413707
442.6135311,519399.4346,0.55,0.41512136,0.65858255,0.554004687
454.7589959,576569.7722,0.55,0.415139665,0.598029807,0.737384385
410.2256249,311043.5005,0.45,0.415225158,0.533837037,0.293181782
450.7105076,762645.5752,0.6,0.415293483,0.626958751,0.872634981
426.419578,326877.5903,0.45,0.415323102,0.508470984,0.372277899
442.6135311,437005.8568,0.5,0.415384299,0.555821052,0.602518209
458.8074842,714499.436,0.6,0.415389494,0.663054142,0.745405157
422.3710897,298190.1345,0.45,0.415412049,0.558993359,0.24089452
458.8074842,929565.2615,0.65,0.415448934,0.689759153,0.855057705
450.7105076,552921.7743,0.55,0.415451,0.619666571,0.658857693
430.4680663,342546.9233,0.45,0.415453566,0.487688387,0.478251808
430.4680663,345606.5462,0.45,0.415461021,0.48388667,0.504766555
442.6135311,432207.3208,0.5,0.415467843,0.562207265,0.576069851
418.3226014,284703.5016,0.45,0.415470797,0.598357111,0.188801461
462.8559725,702151.2539,0.6,0.415485069,0.671769479,0.719961588
398.08016,322739.6776,0.45,0.415515628,0.51518471,0.345988657
426.419578,332699.2543,0.45,0.415518888,0.501975272,0.398826675
406.1771366,279541.3812,0.45,0.415536195,0.627192569,0.162829044
434.5165545,583679.6598,0.55,0.415541603,0.591610028,0.763671268
410.2256249,275329.1378,0.45,0.41554514,0.667480039,0.136760964
454.7589959,724948.6497,0.6,0.415552693,0.654819898,0.770884196
426.419578,406915.1002,0.5,0.415578449,0.595038656,0.470419335
434.5165545,442119.583,0.5,0.415590071,0.549772916,0.629066473
454.7589959,601611.3175,0.55,0.415604052,0.575146467,0.842383814
426.419578,382419.5412,0.5,0.415653269,0.646760187,0.364968438
458.8074842,661005.8302,0.6,0.415658718,0.713993174,0.617901415
434.5165545,387803.0537,0.5,0.415684643,0.631126311,0.391360491
418.3226014,339418.6813,0.45,0.415689359,0.491617583,0.451882565
438.5650428,400608.4507,0.5,0.415695185,0.605532608,0.444089545
410.2256249,291943.0371,0.45,0.415704038,0.575246747,0.214964144
426.419578,348495.0638,0.45,0.415735997,0.480210994,0.531430855
402.1286483,354329.596,0.45,0.415792565,0.471787917,0.610897757
414.2741131,306037.6398,0.45,0.415800797,0.543757918,0.267270809
430.4680663,485598.1944,0.5,0.415820549,0.502282092,0.9736057
414.2741131,426374.6596,0.5,0.41583317,0.568937887,0.549733749
434.5165545,414441.3534,0.5,0.415837248,0.585212434,0.496901312
454.7589959,613477.465,0.55,0.415838218,0.565753376,0.894918057
438.5650428,693424.3435,0.6,0.415852071,0.680978706,0.694565934
450.7105076,528500.3195,0.55,0.415864809,0.64695944,0.580434044
422.3710897,456946.0366,0.5,0.41593251,0.534556823,0.708686844
438.5650428,736875.6724,0.6,0.415963886,0.647052734,0.796386827
394.0316718,275682.4423,0.45,0.416057012,0.663669432,0.137081121
418.3226014,285481.5329,0.45,0.416059329,0.59551481,0.189131428
426.419578,318489.4037,0.45,0.41606318,0.522133758,0.31994565
422.3710897,546272.084,0.55,0.416068934,0.627705438,0.632835372
398.08016,312422.8632,0.45,0.416080614,0.53158683,0.293658533
394.0316718,279875.2328,0.45,0.416082863,0.623976462,0.163146614
430.4680663,448131.0455,0.5,0.416095428,0.544057041,0.655701112
406.1771366,299400.9564,0.45,0.416113232,0.556558407,0.24128111
430.4680663,377755.4802,0.5,0.416117558,0.663725198,0.338771623
442.6135311,473218.554,0.5,0.416136665,0.515817269,0.841320495
402.1286483,336617.6857,0.45,0.416149344,0.495675013,0.425656984
418.3226014,470450.0499,0.5,0.416163572,0.519053442,0.814817125
470.952949,872320.5833,0.65,0.416175329,0.724533885,0.758288253
422.3710897,395344.9602,0.5,0.416188947,0.616729326,0.417926072
426.419578,591968.5757,0.55,0.416195945,0.585569942,0.789991721
446.6620194,628017.4393,0.55,0.416291471,0.553606661,0.973734437
422.3710897,475619.6616,0.5,0.416303046,0.512746382,0.867835536
418.3226014,292817.7697,0.45,0.416342695,0.572658201,0.215316483
454.7589959,968052.9327,0.65,0.416370704,0.668236008,0.927596189
438.5650428,467835.4281,0.5,0.41637595,0.522452226,0.788338858
438.5650428,420939.006,0.5,0.416475079,0.576019612,0.523521047
422.3710897,328882.68,0.45,0.41649207,0.506338921,0.372944958
470.952949,786389.5979,0.6,0.416494036,0.60984708,0.94907202
458.8074842,682974.7492,0.6,0.416505112,0.690692705,0.669231186
414.2741131,276063.5769,0.45,0.416564288,0.659920017,0.13739439
414.2741131,324060.782,0.45,0.416572201,0.513020344,0.346588307
470.952949,990180.361,0.65,0.416574899,0.655772251,0.975868249
414.2741131,307097.8246,0.45,0.416575211,0.541434434,0.267699799
442.6135311,771668.9722,0.6,0.416608207,0.620788448,0.898185801
454.7589959,746621.568,0.6,0.416614083,0.63973798,0.821901729
418.3226014,280459.7628,0.45,0.416625061,0.620804771,0.163458645
479.0499256,887169.1561,0.65,0.416635474,0.714818336,0.782622197
414.2741131,286321.2368,0.45,0.416644202,0.59270398,0.189457229
426.419578,478057.0841,0.5,0.416671832,0.509843873,0.894347349
414.2741131,464486.9757,0.5,0.416767078,0.526011287,0.761897794
414.2741131,300736.7156,0.45,0.416813971,0.554135296,0.241666973
414.2741131,334149.4341,0.45,0.416818252,0.499860995,0.399574323
418.3226014,453388.2479,0.5,0.416913932,0.538668273,0.682407437
430.4680663,623549.8489,0.55,0.416920896,0.557374671,0.947493967
426.419578,512872.7661,0.55,0.416940872,0.668757352,0.528397221
406.1771366,313868.4978,0.45,0.416941363,0.52933219,0.294139991
422.3710897,537757.5608,0.55,0.416951732,0.636174396,0.606909276
483.0984139,944201.2847,0.65,0.416957473,0.681969738,0.879365061
410.2256249,293851.5832,0.45,0.416979155,0.570089932,0.215666368
450.7105076,607791.9787,0.55,0.416982508,0.570093301,0.86876627
426.419578,383379.6778,0.5,0.417001361,0.644040626,0.365569536
406.1771366,319778.0036,0.45,0.417020275,0.51992552,0.320486338
434.5165545,388629.5139,0.5,0.417065733,0.628663774,0.391942509
398.08016,276272.0351,0.45,0.417067005,0.65623004,0.137701025
422.3710897,408230.162,0.5,0.417083235,0.59313908,0.470968545
458.8074842,597333.8224,0.55,0.417104869,0.579900338,0.816331881
410.2256249,401765.0861,0.5,0.417153816,0.603473186,0.444646116
406.1771366,280884.8938,0.45,0.417162924,0.617675804,0.163765418
470.952949,1190919.758,0.7,0.417181216,0.720286225,0.933071958
442.6135311,437919.8636,0.5,0.417187162,0.554512677,0.603040434
402.1286483,344305.7008,0.45,0.417197382,0.485641375,0.47926219
442.6135311,433349.8293,0.5,0.417201424,0.56080004,0.576597312
418.3226014,287140.7548,0.45,0.417225633,0.589923012,0.189779183
418.3226014,353442.0303,0.45,0.417226562,0.473225723,0.585248735
438.5650428,481109.5798,0.5,0.417253708,0.507113344,0.920839383
402.1286483,340984.0725,0.45,0.417281333,0.489538577,0.452808121
446.6620194,651566.3031,0.6,0.417327129,0.725485061,0.592789775
414.2741131,461057.6966,0.5,0.417331161,0.529728576,0.735504803
446.6620194,521229.294,0.55,0.417344176,0.656487687,0.554712204
426.419578,308379.8443,0.45,0.417352088,0.539113189,0.268130889
410.2256249,347245.7137,0.45,0.417376792,0.481865472,0.505874953
462.8559725,902308.0769,0.65,0.417386788,0.70565105,0.806944331
418.3226014,415650.4167,0.5,0.417390383,0.583459348,0.49744163
430.4680663,569467.5456,0.55,0.417413121,0.603728036,0.711627833
406.1771366,378564.1711,0.5,0.417429748,0.660720357,0.339389392
458.8074842,671990.2897,0.6,0.417460833,0.700919593,0.643970809
430.4680663,443305.6905,0.5,0.417466993,0.54855892,0.629581158
446.6620194,561568.1242,0.55,0.417474966,0.610805987,0.685482512
442.6135311,754613.4675,0.6,0.417496005,0.632860761,0.847418111
410.2256249,427725.4015,0.5,0.417501157,0.567427089,0.550263998
414.2741131,302117.1001,0.45,0.417514731,0.551722184,0.242052644
414.2741131,276760.9638,0.45,0.41756521,0.652597748,0.138001276
426.419578,396427.7645,0.5,0.417602325,0.614496121,0.418487921
410.2256249,338103.1367,0.45,0.417605057,0.493559157,0.426506842
438.5650428,577830.7815,0.55,0.417605081,0.59704307,0.737831048
398.08016,294914.2011,0.45,0.417613739,0.567540276,0.216014198
398.08016,325474.0917,0.45,0.417644628,0.510833193,0.347203242
402.1286483,330864.2478,0.45,0.417683662,0.504175564,0.37363426
422.3710897,281496.6157,0.45,0.417696595,0.614587885,0.164067214
446.6620194,618451.5287,0.55,0.417700501,0.561303257,0.921288023
434.5165545,553999.589,0.55,0.41779259,0.618286877,0.659407368
414.2741131,287937.685,0.45,0.417803842,0.587170298,0.190097609
410.2256249,315335.3839,0.45,0.417808437,0.527070408,0.29462733
398.08016,321248.1791,0.45,0.417988378,0.517701387,0.321037571
430.4680663,585163.2076,0.55,0.418050388,0.590741361,0.764079385
442.6135311,449051.5097,0.5,0.418052508,0.542933229,0.65620611
410.2256249,277025.2176,0.45,0.41805896,0.649021389,0.138295395
442.6135311,483442.8176,0.5,0.418061282,0.504559022,0.947293163
418.3226014,457615.8808,0.5,0.418063206,0.533602274,0.709169593
